GESIS-CODE,Geschlecht,Geburtsjahr,Geburtsland,Nationalitaet,Familienstand,Hoechster Bildungsabschluss,Berufliche Ausbildung,Erwerbstaetigkeit,Berufsgruppe,Personen im Haushalt,Nettoeinkommen Selbst,Nettoeinkommen Haushalt,Schlechter Schlaf,Leben genießen,Zu Nichts aufraffen,Alles anstrengend,Wahlteilnahme,Wahlabsicht,Desinteresse Politiker,Zufriedenheit Leben,Aktiv,Verärgert,Wach,Nervös,Ängstlich,Zurueckhaltend,leicht Vertrauen,Faulheit,Entspannt,wenig kuenstlerisches Interesse,Gesellig,Andere kritisieren,Gruendlich,Nervoes,Phantasievoll,Druck,Optimismus Zukunft,Zufriedenheit Wahlergebnis,Resilienz
502068801,1,1984,1.0,1.0,1.0,3.0,5.0,1.0,0.0,3.0,2000.0,4000.0,2.731719490890941,3.452,2.3037943085371944,2.7265683579105224,1.0,1.0,1,7,3.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,4.0,3.0,5.0,2.0,4.0,,3.666883327916802,4.0,2.577608142493639
565214801,0,1967,1.0,1.0,1.0,3.0,4.0,1.0,0.0,4.0,5000.0,5000.0,3.0,4.0,1.0,1.0,1.0,1.0,4,7,3.0,2.0,3.0,2.0,1.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,4.0,1.0,3.0,,3.666883327916802,3.0319488817891376,2.577608142493639
917718001,0,1956,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1100.0,2000.0,2.0,4.0,1.0,2.0,1.0,1.0,5,8,3.0,1.0,4.0,1.0,1.0,3.0,3.0,2.0,4.0,1.0,4.0,3.0,4.0,2.0,3.0,4,4.0,4.0,2.577608142493639
285528001,1,1985,1.0,1.0,2.0,3.0,7.0,2.0,0.7929969104016478,3.0,1557.2363041700735,3070.027063599459,4.0,2.0,2.0,4.0,1.0,1.0,2,7,3.0,1.0,2.0,2.0,1.0,3.0,2.0,4.0,1.0,1.0,2.0,4.0,4.0,4.0,4.0,7,4.0,3.0319488817891376,2.577608142493639
168115501,1,1969,1.0,1.0,1.0,3.0,2.0,2.0,0.7929969104016478,5.0,0.0,3070.027063599459,2.0,3.0,4.0,4.0,1.0,1.0,2,5,3.0,4.0,4.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,4.0,4.0,5.0,4.0,5.0,9,4.0,3.0,2.577608142493639
903879001,1,1993,1.0,1.0,2.0,3.0,7.0,3.0,0.0,2.0,0.0,3070.027063599459,3.0,2.0,2.0,3.0,1.0,1.0,1,6,4.0,3.0,3.0,3.0,1.0,4.0,2.0,1.0,2.0,4.0,3.0,4.0,5.0,2.0,4.0,9,4.0,4.0,2.577608142493639
350901401,1,1961,1.0,1.0,2.0,3.0,5.0,1.0,0.0,2.0,1700.0,3070.027063599459,4.0,4.0,2.0,2.0,1.0,1.0,2,9,4.0,1.0,3.0,1.0,2.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,3.0,,4.0,3.0319488817891376,2.577608142493639
977998901,1,1945,1.0,1.0,1.0,2.0,1.0,2.0,0.7929969104016478,2.0,900.0,1700.0,3.0,3.0,3.0,3.0,1.0,1.0,,8,4.0,1.0,4.0,1.0,1.0,2.9654471544715446,3.181887560417197,2.3298602287166457,2.989852866565195,2.88248730964467,3.421092757306226,2.9433578867157735,4.1497965412004065,2.7377257695242943,3.667342799188641,,3.666883327916802,3.0319488817891376,2.577608142493639
529324401,0,1972,1.0,1.0,2.0,3.0,5.0,1.0,0.0,1.0,3600.0,3070.027063599459,3.0,4.0,3.0,3.0,1.0,1.0,2,7,3.0,3.0,3.0,3.0,2.0,5.0,4.0,3.0,3.0,3.0,2.0,2.0,4.0,4.0,4.0,8,3.0,4.0,2.577608142493639
489996801,1,1963,0.0,0.0,1.0,2.208994708994709,3.0,2.0,0.7929969104016478,5.0,1100.0,3600.0,3.0,2.0,4.0,4.0,0.0,1.0,4,9,3.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,5.0,4.0,5.0,3,3.0,3.0,2.577608142493639
463751201,1,1977,1.0,1.0,2.0,3.0,4.0,1.0,0.0,2.0,2300.0,3600.0,3.0,4.0,3.0,3.0,1.0,1.0,5,8,3.0,2.0,3.0,3.0,2.0,4.0,4.0,3.0,4.0,2.0,2.0,2.0,4.0,3.0,4.0,6,3.0,4.0,4.0
707969601,0,1962,1.0,1.0,1.0,3.0,2.0,1.0,0.0,2.0,4000.0,6000.0,4.0,4.0,3.0,3.0,1.0,1.0,2,9,4.0,1.0,3.0,1.0,1.0,4.0,3.0,2.0,4.0,4.0,3.0,2.0,5.0,4.0,2.0,8,4.0,3.0319488817891376,3.0
726340601,0,1964,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,2000.0,2000.0,4.0,4.0,3.0,3.0,1.0,1.0,1,9,3.0,4.0,3.0,3.0,2.0,3.0,4.0,3.0,4.0,2.0,4.0,4.0,4.0,3.0,4.0,10,3.666883327916802,3.0319488817891376,2.577608142493639
437102701,1,1947,1.0,1.0,1.0,2.0,3.0,2.0,0.7929969104016478,2.0,1300.0,3200.0,4.0,1.0,4.0,4.0,1.0,1.0,1,5,2.0,1.0,3.0,2.0,1.0,4.0,4.0,2.0,2.0,4.0,4.0,2.0,5.0,2.0,4.0,,3.666883327916802,3.0319488817891376,2.577608142493639
734537601,0,1986,1.0,1.0,2.0,3.0,5.0,2.0,0.0,2.0,700.0,1100.0,1.0,4.0,3.0,3.0,0.8647191574724172,0.8884039900249376,2,,3.2606182457903996,2.007832238504295,3.2277904328018225,1.9449936628643854,1.6628816553116326,3.0,4.0,1.0,5.0,1.0,4.0,3.0,5.0,2.0,5.0,,3.666883327916802,3.0319488817891376,2.577608142493639
388343701,0,1964,1.0,1.0,1.0,3.0,5.0,1.0,3.0,4.0,3200.0,4000.0,3.0,3.0,3.0,3.0,1.0,1.0,,7,3.0,1.0,4.0,1.0,1.0,2.9654471544715446,3.181887560417197,2.3298602287166457,2.989852866565195,2.88248730964467,3.421092757306226,2.9433578867157735,4.1497965412004065,2.7377257695242943,3.667342799188641,,4.0,3.0319488817891376,3.0
190578801,0,1969,1.0,1.0,2.0,3.0,5.0,1.0,0.0,1.0,3200.0,3070.027063599459,2.0,4.0,1.0,1.0,1.0,1.0,6,9,4.0,1.0,4.0,1.0,1.0,4.0,3.0,2.0,4.0,5.0,4.0,4.0,4.0,2.0,3.0,,5.0,4.0,2.577608142493639
273882301,1,1986,1.0,1.0,2.0,2.0,1.0,1.0,0.0,2.0,1100.0,2300.0,4.0,3.0,3.0,4.0,1.0,1.0,2,5,3.0,4.0,4.0,2.0,2.0,5.0,4.0,4.0,4.0,4.0,3.0,2.0,5.0,4.0,2.0,8,2.0,3.0,2.0
644507001,0,1989,1.0,1.0,2.0,3.0,8.0,1.0,0.7929969104016478,2.0,700.0,1100.0,2.0,4.0,2.0,3.0,1.0,0.0,2,8,4.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,4.0,4.0,2.0,4.0,3.0,5.0,,4.0,4.0,3.0
119171801,1,1956,0.0,1.0,1.0,1.0,1.0,3.0,0.0,2.0,900.0,3200.0,2.731719490890941,3.452,2.3037943085371944,2.7265683579105224,1.0,1.0,,7,3.0,1.0,1.0,4.0,4.0,2.9654471544715446,3.181887560417197,2.3298602287166457,2.989852866565195,2.88248730964467,3.421092757306226,2.9433578867157735,4.1497965412004065,2.7377257695242943,3.667342799188641,,3.666883327916802,3.0,2.577608142493639
762853301,1,1983,1.0,1.0,2.0,3.0,2.0,3.0,3.0,3.0,2000.0,4000.0,2.731719490890941,3.452,2.3037943085371944,2.7265683579105224,1.0,1.0,,7,4.0,2.0,4.0,1.0,1.0,2.9654471544715446,3.181887560417197,2.3298602287166457,2.989852866565195,2.88248730964467,3.421092757306226,2.9433578867157735,4.1497965412004065,2.7377257695242943,3.667342799188641,,3.666883327916802,3.0319488817891376,2.577608142493639
141629201,0,1994,1.0,1.0,2.0,3.0,7.0,2.0,0.7929969104016478,5.0,0.0,2000.0,3.0,4.0,4.0,3.0,0.8647191574724172,0.8884039900249376,,,3.2606182457903996,2.007832238504295,3.2277904328018225,1.9449936628643854,1.6628816553116326,2.9654471544715446,3.181887560417197,2.3298602287166457,2.989852866565195,2.88248730964467,3.421092757306226,2.9433578867157735,4.1497965412004065,2.7377257695242943,3.667342799188641,,4.0,2.0,2.577608142493639
231541301,0,1991,0.0,1.0,2.0,1.0,1.0,1.0,1.0,4.0,1100.0,3070.027063599459,4.0,4.0,3.0,4.0,0.0,0.0,,0,3.0,2.007832238504295,3.2277904328018225,1.9449936628643854,1.6628816553116326,5.0,4.0,4.0,3.0,5.0,3.0,1.0,3.0,4.0,4.0,,3.0,3.0,4.0
357154401,1,1959,1.0,1.0,0.0,2.0,1.0,1.0,0.0,3.0,1500.0,1700.0,3.0,3.0,4.0,3.0,1.0,1.0,2,3,3.0,2.0,3.0,2.0,3.0,4.0,4.0,3.0,2.0,5.0,2.0,3.0,5.0,3.0,2.0,7,3.666883327916802,3.0319488817891376,2.577608142493639
252456401,0,1961,1.0,1.0,2.0,1.0,3.0,1.0,1.0,2.0,1100.0,2300.0,4.0,3.0,4.0,4.0,0.0,0.0,1,5,2.0,2.0,4.0,1.0,1.0,4.0,5.0,1.0,1.0,3.0,1.0,3.0,5.0,3.0,2.0,8,3.0,1.0,3.0
129719201,0,1990,1.0,1.0,2.0,3.0,7.0,2.0,0.7929969104016478,5.0,700.0,4000.0,1.0,4.0,4.0,2.0,1.0,0.0,,7,3.0,1.0,2.0,1.0,2.0,3.0,4.0,3.0,2.0,2.0,4.0,3.0,4.0,1.0,4.0,,4.0,3.0,2.577608142493639
131911401,1,1968,1.0,1.0,0.0,1.0,1.0,3.0,0.0,3.0,700.0,900.0,4.0,4.0,4.0,4.0,0.0,0.0,4,7,4.0,3.0,3.0,3.0,3.0,2.0,1.0,2.3298602287166457,3.0,3.0,4.0,4.0,5.0,3.0,4.0,4,3.666883327916802,3.0319488817891376,2.577608142493639
167679101,1,1962,1.0,1.0,1.0,2.0,6.0,1.0,0.0,3.0,1700.0,3200.0,2.0,4.0,1.0,3.0,1.0,1.0,4,8,3.0,2.0,4.0,2.0,2.0,3.0,4.0,2.0,4.0,3.0,4.0,2.0,5.0,1.0,5.0,8,4.0,3.0319488817891376,2.0
668759801,1,1993,1.0,1.0,2.0,2.0,1.0,1.0,0.0,2.0,1100.0,3200.0,2.0,4.0,2.0,3.0,0.8647191574724172,0.8884039900249376,,,3.2606182457903996,2.007832238504295,3.2277904328018225,1.9449936628643854,1.6628816553116326,2.9654471544715446,3.181887560417197,2.3298602287166457,2.989852866565195,2.88248730964467,3.421092757306226,2.9433578867157735,4.1497965412004065,2.7377257695242943,3.667342799188641,5,4.0,3.0319488817891376,2.0
818117601,1,1995,1.0,1.0,2.0,3.0,7.0,2.0,0.7929969104016478,4.0,0.0,3070.027063599459,3.0,1.0,3.0,4.0,1.0,1.0,2,3,3.0,4.0,4.0,1.0,1.0,4.0,1.0,3.0,3.0,4.0,4.0,4.0,5.0,3.0,4.0,10,3.0,3.0319488817891376,2.0
349419001,1,1976,1.0,1.0,1.0,3.0,1.0,1.0,2.0,5.0,1557.2363041700735,3070.027063599459,3.0,3.0,1.0,3.0,1.0,1.0,1,8,3.0,1.0,4.0,2.0,1.0,4.0,2.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0,4.0,,4.0,3.0319488817891376,2.0
325745401,1,1966,1.0,1.0,1.0,3.0,1.0,3.0,0.0,4.0,2000.0,4000.0,3.0,4.0,1.0,4.0,1.0,1.0,2,7,4.0,2.0,3.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,4.0,4.0,4.0,3.0,4.0,7,3.666883327916802,3.0319488817891376,2.577608142493639
542545301,0,1991,1.0,1.0,2.0,3.0,1.0,1.0,0.0,3.0,1700.0,3200.0,1.0,4.0,2.0,1.0,1.0,1.0,4,9,4.0,2.0,3.0,2.0,1.0,2.0,4.0,2.0,2.0,4.0,5.0,4.0,4.0,2.0,4.0,5,5.0,4.0,2.577608142493639
118150401,1,1965,1.0,1.0,1.0,3.0,1.0,3.0,0.0,3.0,1300.0,4000.0,4.0,3.0,3.0,3.0,1.0,1.0,3,6,3.0,4.0,3.0,4.0,2.0,4.0,4.0,2.0,2.0,2.0,4.0,2.0,4.1497965412004065,4.0,3.667342799188641,10,4.0,3.0319488817891376,2.577608142493639
388170401,1,1982,1.0,1.0,2.0,3.0,6.0,1.0,0.0,2.0,2000.0,4000.0,1.0,4.0,2.0,2.0,1.0,1.0,2,8,4.0,1.0,3.0,1.0,1.0,1.0,4.0,3.0,4.0,4.0,4.0,2.0,2.0,2.0,4.0,2,3.666883327916802,3.0319488817891376,2.577608142493639
984748201,1,1947,1.0,1.0,0.0,2.0,6.0,2.0,0.7929969104016478,1.0,1557.2363041700735,3070.027063599459,4.0,4.0,3.0,3.0,1.0,1.0,1,8,3.0,1.0,4.0,1.0,1.0,5.0,2.0,4.0,4.0,2.0,4.0,2.0,5.0,3.0,5.0,0,3.666883327916802,3.0319488817891376,2.577608142493639
577644801,0,1991,1.0,1.0,2.0,3.0,1.0,2.0,0.7929969104016478,3.0,1557.2363041700735,3600.0,1.0,4.0,2.0,1.0,0.0,0.0,,2,4.0,2.0,3.0,2.0,2.0,2.9654471544715446,3.181887560417197,2.3298602287166457,2.989852866565195,2.88248730964467,3.421092757306226,2.9433578867157735,4.1497965412004065,2.7377257695242943,3.667342799188641,7,4.0,3.0,2.0
673563901,0,1949,1.0,1.0,1.0,1.0,1.0,2.0,0.7929969104016478,3.0,3200.0,4000.0,1.0,4.0,1.0,3.0,1.0,1.0,3,10,4.0,1.0,4.0,1.0,1.0,2.0,3.0,4.0,4.0,2.0,4.0,2.0,3.0,2.0,4.0,1,4.0,3.0319488817891376,2.577608142493639
279132501,1,1948,1.0,1.0,1.0,2.0,1.0,2.0,0.7929969104016478,2.0,0.0,2000.0,2.0,4.0,2.0,1.0,1.0,1.0,4,9,4.0,1.0,4.0,1.0,1.0,3.0,4.0,1.0,2.0,2.0,4.0,5.0,5.0,2.0,4.0,8,4.0,3.0319488817891376,2.577608142493639
431957701,1,1965,1.0,1.0,1.0,1.0,1.0,2.0,0.7929969104016478,3.0,1557.2363041700735,3070.027063599459,2.0,3.0,3.0,3.0,1.0,1.0,3,7,3.0,1.0,3.0,1.0,1.0,4.0,2.0,1.0,2.0,4.0,3.0,2.0,5.0,2.0,3.0,,5.0,3.0319488817891376,4.0
800932201,0,1975,1.0,1.0,1.0,1.0,6.0,1.0,0.0,2.0,1500.0,3600.0,3.0,4.0,2.0,2.0,1.0,1.0,3,8,3.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,4.0,4.0,4.0,3.0,4.0,5,3.666883327916802,3.0319488817891376,2.577608142493639
952874301,0,1981,1.0,1.0,2.0,2.0,3.0,2.0,0.7929969104016478,2.0,0.0,0.0,1.0,4.0,1.0,1.0,0.8647191574724172,0.8884039900249376,1,,3.2606182457903996,2.007832238504295,3.2277904328018225,1.9449936628643854,1.6628816553116326,4.0,1.0,3.0,5.0,3.0,3.0,3.0,4.0,3.0,3.0,,4.0,3.0,3.0
781176701,1,1951,1.0,1.0,0.0,2.0,1.0,2.0,0.7929969104016478,1.0,700.0,3070.027063599459,3.0,4.0,2.0,2.0,1.0,1.0,1,9,3.0,1.0,3.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,4.0,3.0,5.0,4.0,4.0,,4.0,3.0,2.577608142493639
927401301,1,1948,1.0,1.0,1.0,2.0,1.0,2.0,0.7929969104016478,2.0,900.0,1700.0,4.0,1.0,2.0,2.0,1.0,1.0,4,4,3.0,2.0,3.0,3.0,3.0,4.0,2.0,3.0,2.0,4.0,3.0,2.0,4.0,3.0,2.0,5,3.0,3.0319488817891376,4.0
445112701,1,1949,1.0,1.0,2.0,3.0,2.0,2.0,0.7929969104016478,1.0,1557.2363041700735,3070.027063599459,4.0,4.0,2.0,3.0,1.0,1.0,1,10,3.0,2.0,2.0,1.0,1.0,4.0,2.0,1.0,3.0,4.0,5.0,4.0,5.0,2.0,2.0,,4.0,3.0319488817891376,2.0
229448701,0,1977,1.0,1.0,1.0,3.0,2.0,1.0,4.0,2.0,1300.0,2000.0,3.0,4.0,2.0,3.0,1.0,1.0,3,6,3.0,2.0,3.0,1.0,1.0,3.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,,3.666883327916802,3.0319488817891376,2.577608142493639
771736401,0,1953,0.0,1.0,2.0,3.0,2.0,2.0,0.7929969104016478,1.0,700.0,3070.027063599459,4.0,2.0,2.0,4.0,0.8647191574724172,0.8884039900249376,3,,3.2606182457903996,2.007832238504295,3.2277904328018225,1.9449936628643854,1.6628816553116326,2.0,4.0,2.0,4.0,2.0,4.0,3.0,4.0,4.0,4.0,,1.0,2.0,2.577608142493639
535230401,0,1973,1.0,1.0,1.0,3.0,2.0,1.0,0.0,4.0,3200.0,4000.0,2.0,3.0,3.0,3.0,1.0,1.0,3,6,2.0,4.0,3.0,1.9449936628643854,2.0,3.0,3.0,2.0,2.0,4.0,3.0,4.0,4.0,4.0,4.0,8,3.666883327916802,3.0319488817891376,2.577608142493639
107099301,0,1961,1.0,1.0,1.0,2.0,1.0,1.0,0.0,2.0,1557.2363041700735,3070.027063599459,2.0,2.0,2.0,3.0,1.0,1.0,2,6,3.0,2.0,3.0,4.0,1.0,2.0,2.0,1.0,2.0,4.0,4.0,4.0,4.0,3.0,3.0,7,3.666883327916802,3.0319488817891376,2.577608142493639
926916201,0,1951,1.0,1.0,1.0,1.0,1.0,2.0,0.7929969104016478,2.0,1700.0,1700.0,1.0,4.0,1.0,1.0,1.0,1.0,3,9,3.0,1.0,3.0,1.0,1.0,3.0,4.0,1.0,2.0,4.0,2.0,3.0,2.0,2.0,2.0,,4.0,3.0319488817891376,2.577608142493639
216306501,0,1946,1.0,1.0,1.0,2.0,6.0,2.0,0.7929969104016478,2.0,1500.0,2300.0,3.0,4.0,3.0,2.0,1.0,1.0,4,8,3.0,1.0,4.0,1.0,1.0,4.0,2.0,3.0,4.0,4.0,3.0,3.0,4.0,2.0,3.0,2,4.0,4.0,2.577608142493639
343605401,1,1949,1.0,1.0,0.0,3.0,2.0,3.0,0.7929969104016478,1.0,3200.0,3070.027063599459,4.0,2.0,3.0,3.0,1.0,1.0,4,9,4.0,2.0,4.0,2.0,2.0,2.0,2.0,1.0,3.0,4.0,4.0,2.0,4.0,3.0,4.0,,4.0,3.0319488817891376,3.0
879413601,0,1980,1.0,1.0,2.0,2.0,1.0,1.0,0.7929969104016478,2.0,900.0,1300.0,3.0,3.0,1.0,3.0,1.0,1.0,2,7,3.0,1.0,3.0,1.0,1.0,3.0,3.0,4.0,2.0,1.0,3.0,4.0,5.0,3.0,4.0,8,4.0,3.0,2.577608142493639
734898801,1,1970,1.0,1.0,1.0,3.0,2.0,3.0,0.0,4.0,0.0,3600.0,2.0,3.0,3.0,3.0,1.0,1.0,3,6,2.0,2.0,2.0,1.0,1.0,3.0,4.0,3.0,2.0,4.0,2.0,2.0,4.0,3.0,2.0,,3.666883327916802,3.0319488817891376,2.577608142493639
249833401,1,1965,0.0,0.0,1.0,2.208994708994709,3.0,3.0,1.0,5.0,700.0,2300.0,3.0,2.0,3.0,4.0,0.0,0.5,4,7,2.0,1.0,2.0,1.0,1.0,3.0,4.0,2.0,2.0,5.0,3.0,3.0,3.0,4.0,3.0,,3.666883327916802,3.0319488817891376,2.577608142493639
838203101,1,1966,1.0,1.0,2.0,3.0,2.0,3.0,0.0,3.0,1700.0,1700.0,3.0,3.0,3.0,3.0,1.0,1.0,4,8,3.0,2.0,3.0,2.0,1.0,4.0,2.0,1.0,2.0,4.0,2.0,3.0,5.0,2.0,4.0,7,2.0,3.0,2.577608142493639
335220701,1,1979,1.0,1.0,1.0,3.0,5.0,1.0,0.0,2.0,3200.0,5000.0,4.0,4.0,1.0,2.0,1.0,1.0,3,9,4.0,2.0,3.0,1.0,1.0,1.0,5.0,3.0,3.0,1.0,5.0,4.0,4.0,1.0,4.0,2,5.0,2.0,2.577608142493639
581690801,1,1949,1.0,1.0,2.0,2.0,4.0,2.0,0.7929969104016478,1.0,1700.0,3070.027063599459,4.0,3.0,2.0,3.0,1.0,1.0,1,4,4.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,4.0,4.0,1.0,5.0,2.0,5.0,,2.0,3.0319488817891376,2.577608142493639
141957801,0,1952,1.0,1.0,2.0,3.0,2.0,1.0,0.0,2.0,3600.0,4000.0,3.0,4.0,1.0,2.0,1.0,1.0,5,7,4.0,2.0,3.0,2.0,1.0,2.0,2.0,1.0,4.0,1.0,4.0,2.0,5.0,2.0,5.0,9,3.666883327916802,3.0319488817891376,2.577608142493639
694916801,0,1965,1.0,1.0,1.0,3.0,1.0,1.0,2.0,4.0,5000.0,6000.0,2.731719490890941,3.452,2.3037943085371944,2.7265683579105224,1.0,1.0,2,9,3.0,3.0,3.0,2.0,2.0,3.0,4.0,4.0,2.0,4.0,4.0,2.0,4.0,2.0,3.0,8,3.666883327916802,3.0319488817891376,2.577608142493639
576878601,0,1952,1.0,1.0,1.0,3.0,6.0,2.0,2.0,2.0,0.0,2300.0,2.0,4.0,3.0,3.0,1.0,1.0,2,8,3.0,2.0,3.0,1.0,2.0,5.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,2.0,,2.0,2.0,4.0
517791001,0,1954,1.0,1.0,1.0,1.0,1.0,2.0,0.7929969104016478,2.0,2300.0,3200.0,1.0,4.0,3.0,3.0,1.0,1.0,4,6,2.0,3.0,4.0,1.0,1.0,3.0,3.0,2.0,3.0,4.0,4.0,3.0,5.0,2.0,1.0,2,4.0,3.0319488817891376,2.577608142493639
683570101,0,1963,1.0,1.0,2.0,3.0,2.0,1.0,3.0,1.0,2300.0,3070.027063599459,2.0,4.0,2.0,3.0,1.0,1.0,2,9,4.0,2.0,4.0,2.0,1.0,4.0,4.0,1.0,4.0,5.0,2.0,3.0,5.0,2.0,3.0,,4.0,3.0319488817891376,2.0
984014701,1,1971,1.0,1.0,2.0,3.0,2.0,1.0,0.0,3.0,1700.0,3200.0,3.0,4.0,1.0,2.0,1.0,1.0,2,8,4.0,2.0,3.0,3.0,1.0,1.0,2.0,1.0,2.0,2.0,5.0,4.0,5.0,3.0,4.0,8,3.666883327916802,3.0319488817891376,2.577608142493639
494629801,0,1945,1.0,1.0,2.0,1.0,1.0,2.0,0.7929969104016478,1.0,1500.0,3070.027063599459,4.0,2.0,4.0,4.0,1.0,1.0,4,7,3.0,2.0,3.0,2.0,2.0,4.0,5.0,4.0,5.0,5.0,3.0,2.0,5.0,3.0,2.0,9,4.0,3.0319488817891376,2.577608142493639
682573401,0,1964,1.0,1.0,2.0,1.0,3.0,1.0,0.0,1.0,0.0,3070.027063599459,3.0,4.0,3.0,4.0,0.0,0.0,2,5,1.0,3.0,4.0,4.0,4.0,1.0,2.0,2.0,4.0,5.0,4.0,4.0,4.0,4.0,2.0,,3.0,3.0319488817891376,4.0
373478901,0,1943,1.0,1.0,0.0,1.0,4.0,2.0,0.7929969104016478,1.0,2000.0,3070.027063599459,3.0,4.0,3.0,2.0,1.0,1.0,4,8,4.0,1.0,4.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,4.0,7,4.0,3.0,2.577608142493639
335834601,0,1969,1.0,1.0,1.0,3.0,5.0,1.0,0.0,3.0,1557.2363041700735,3070.027063599459,2.0,4.0,1.0,2.0,1.0,1.0,1,8,3.0,4.0,3.0,2.0,2.0,3.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,8,4.0,4.0,3.0
439854201,0,1959,1.0,1.0,1.0,2.0,1.0,1.0,0.0,2.0,1700.0,3200.0,2.0,4.0,2.0,3.0,1.0,1.0,3,9,3.0,2.0,3.0,1.0,1.0,3.0,2.0,4.0,3.0,3.0,4.0,4.0,4.0,2.0,4.0,1,3.666883327916802,3.0319488817891376,2.577608142493639
618655001,0,1946,1.0,1.0,0.0,1.0,1.0,2.0,0.7929969104016478,1.0,1700.0,3070.027063599459,1.0,4.0,3.0,2.0,1.0,1.0,2,6,4.0,2.0,4.0,3.0,2.0,4.0,4.0,2.0,2.0,4.0,4.0,2.0,5.0,4.0,5.0,4,4.0,4.0,3.0
553033201,0,1965,1.0,1.0,1.0,3.0,4.0,1.0,0.0,2.0,1557.2363041700735,3070.027063599459,3.0,3.0,3.0,4.0,1.0,1.0,3,8,4.0,2.0,4.0,1.0,1.0,4.0,3.0,3.0,4.0,5.0,4.0,4.0,4.0,2.0,3.0,8,3.0,3.0,2.0
262493501,0,1954,0.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2000.0,3200.0,4.0,4.0,3.0,1.0,0.0,0.0,3,7,2.0,1.0,3.0,1.0,1.0,4.0,4.0,2.0,4.0,3.0,2.0,4.0,4.1497965412004065,2.0,3.667342799188641,5,3.666883327916802,3.0319488817891376,2.577608142493639
225602301,1,1963,1.0,1.0,1.0,1.0,1.0,3.0,0.0,5.0,900.0,3070.027063599459,3.0,4.0,2.0,3.0,1.0,1.0,3,8,3.0,2.0,3.0,4.0,4.0,5.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,,4.0,3.0319488817891376,2.577608142493639
203575601,1,1984,1.0,1.0,1.0,3.0,5.0,1.0,0.0,2.0,1557.2363041700735,3070.027063599459,3.0,4.0,2.0,2.0,0.8647191574724172,0.8884039900249376,,,3.2606182457903996,2.007832238504295,3.2277904328018225,1.9449936628643854,1.6628816553116326,2.9654471544715446,3.181887560417197,2.3298602287166457,2.989852866565195,2.88248730964467,3.421092757306226,2.9433578867157735,4.1497965412004065,2.7377257695242943,3.667342799188641,,3.666883327916802,3.0319488817891376,2.577608142493639
604870201,0,1994,1.0,1.0,2.0,2.0,8.0,1.0,5.0,4.0,0.0,3070.027063599459,2.0,4.0,2.0,1.0,0.0,1.0,3,7,3.0,3.0,3.0,1.0,1.0,4.0,4.0,3.0,2.0,3.0,4.0,2.0,4.0,4.0,3.0,10,4.0,4.0,2.0
691298601,1,1947,1.0,1.0,1.0,2.208994708994709,3.0,2.0,0.7929969104016478,2.0,700.0,1700.0,4.0,2.0,2.0,3.0,1.0,1.0,3,0,2.0,2.0,3.0,4.0,4.0,5.0,5.0,1.0,1.0,5.0,4.0,1.0,5.0,5.0,4.0,10,3.666883327916802,3.0319488817891376,2.577608142493639
587781301,1,1969,1.0,1.0,1.0,2.0,1.0,3.0,0.0,4.0,700.0,3600.0,2.731719490890941,3.452,2.3037943085371944,2.7265683579105224,1.0,1.0,6,8,4.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,3.0,3.0,5.0,3.0,4.0,2.0,3.0,,3.666883327916802,3.0319488817891376,2.577608142493639
695756801,0,1981,1.0,1.0,2.0,3.0,2.0,1.0,0.0,3.0,2300.0,4000.0,3.0,3.0,1.0,2.0,1.0,1.0,3,6,3.0,2.0,3.0,2.0,2.0,4.0,2.0,3.0,1.0,2.0,1.0,4.0,4.0,4.0,3.0,6,2.0,1.0,2.577608142493639
329071101,0,1958,1.0,1.0,1.0,2.0,9.0,3.0,1.0,2.0,1557.2363041700735,3070.027063599459,2.0,3.0,4.0,4.0,1.0,1.0,1,5,3.0,2.007832238504295,3.2277904328018225,3.0,3.0,1.0,5.0,2.0,4.0,1.0,5.0,4.0,4.0,4.0,5.0,,3.666883327916802,3.0319488817891376,2.577608142493639
