GBS-CODE,Gruppe,Geschlecht,Geburtsjahr,Geburtsland,Nationalitaet,Familienstand,Hoechster Bildungsabschluss,Berufliche Ausbildung,Erwerbstaetigkeit,Berufsgruppe,Personen im Haushalt,Nettoeinkommen Selbst,Nettoeinkommen Haushalt,Schlechter Schlaf,Leben genießen,Zu Nichts aufraffen,Alles anstrengend,Wahlteilnahme,Wahlabsicht,Desinteresse Politiker,Zufriedenheit Leben,Aktiv,Verärgert,Wach,Nervös,Ängstlich,Zurueckhaltend,leicht Vertrauen,Faulheit,Entspannt,wenig kuenstlerisches Interesse,Gesellig,Andere kritisieren,Gruendlich,Nervoes,Phantasievoll,Druck,Optimismus Zukunft,Zufriedenheit Wahlergebnis,Resilienz
GBS-30758,,1.0,1971,1,1.0,2.0,2.0,1.0,1.0,2.0,1,1.0,1.0,4.0,3.0,3.0,2.0,1.0,1.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,5.0,2.0,4.0,2.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,2.0,3.0
GBS-30784,NEGATIV,0.0,1986,1,1.0,2.0,3.0,2.0,1.0,0.0,1,2.0,4.0,3.0,3.0,2.0,3.0,1.0,1.0,4.0,2.0,2.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,2.0,4.0,4.0,3.0,4.0,2.0,4.0,3.0,3.0,4.0,2.0
GBS-30907,NEGATIV,1.0,1995,1,1.0,2.0,3.0,8.0,1.0,5.0,1,0.0,0.0,4.0,3.0,3.0,2.0,1.0,1.0,2.0,4.0,3.0,3.0,3.0,3.0,4.0,1.0,2.0,3.0,3.0,2.0,4.0,4.0,4.0,1.0,5.0,4.0,4.0,2.0,3.0
GBS-30925,,1.0,1986,1,1.0,2.0,2.0,1.0,1.0,0.0,1,2.0,2.0,2.0,3.0,2.0,4.0,1.0,1.0,3.0,2.0,2.0,4.0,4.0,4.0,4.0,2.0,4.0,3.0,5.0,5.0,5.0,2.0,4.0,4.0,3.0,4.0,5.0,2.0,1.0
GBS-30926,,1.0,1962,1,1.0,1.0,3.0,1.0,1.0,0.0,4,1.0,4.0,3.0,3.0,3.0,2.0,1.0,1.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,2.0,3.0,2.0,2.0,5.0,4.0,2.0,4.0,1.0,2.0,4.0,5.0,4.0,1.0
GBS-31012,POSITIV,1.0,1993,0,1.0,2.0,2.0,8.0,2.0,0.0,1,0.0,1.0,4.0,3.0,3.0,2.0,1.0,1.0,3.0,3.0,3.0,2.0,4.0,2.0,3.0,4.0,1.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,2.0,2.0,1.0
GBS-31037,,1.0,1987,1,1.0,2.0,3.0,2.0,1.0,0.0,1,1.0,1.0,3.0,3.0,2.0,2.0,1.0,1.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,5.0,3.0,2.0,4.0,2.0,2.0,2.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0
GBS-31045,POSITIV,1.0,1991,1,1.0,2.0,3.0,2.0,2.0,5.0,1,1.0,1.0,4.0,3.0,3.0,2.0,1.0,1.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,1.0,3.0,2.0,2.0,4.0,4.0,4.0,5.0,2.0,3.0,3.0,5.0,4.0,1.0
GBS-31100,NEGATIV,0.0,1951,1,1.0,1.0,3.0,2.0,1.0,0.0,1,3.0,3.0,4.0,3.0,3.0,2.0,1.0,1.0,5.0,3.0,3.0,4.0,4.0,4.0,4.0,5.0,2.0,5.0,4.0,1.0,2.0,4.0,5.0,2.0,4.0,4.0,5.0,4.0,2.0
GBS-31103,,1.0,1957,1,1.0,1.0,3.0,2.0,1.0,4.0,2,1.0,4.0,4.0,3.0,3.0,2.0,1.0,1.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,2.0,3.0
GBS-31222,,1.0,1993,0,1.0,2.0,3.0,6.0,1.0,0.0,2,1.0,2.0,4.0,3.0,2.0,3.0,1.0,1.0,3.0,3.0,2.0,4.0,4.0,4.0,4.0,2.0,5.0,4.0,2.0,5.0,4.0,4.0,5.0,2.0,4.0,4.0,5.0,4.0,3.0
GBS-31324,POSITIV,1.0,1993,1,1.0,2.0,2.0,1.0,1.0,0.0,1,1.0,2.0,3.0,2.0,2.0,3.0,1.0,1.0,3.0,3.0,2.0,3.0,3.0,3.0,4.0,2.0,2.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0
GBS-31370,,0.0,1954,1,1.0,1.0,3.0,5.0,1.0,3.0,2,3.0,4.0,2.0,3.0,3.0,2.0,1.0,1.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,5.0,2.0,3.0,3.0,4.0,2.0,3.0,4.0,2.0,3.0,4.0,5.0,3.0,2.0
GBS-31508,,0.0,1986,1,1.0,1.0,2.0,1.0,1.0,1.0,4,2.0,4.0,4.0,3.0,3.0,2.0,1.0,1.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,1.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,2.0,4.0
GBS-31520,,1.0,1984,1,1.0,2.0,3.0,5.0,1.0,0.0,1,1.0,1.0,4.0,3.0,3.0,2.0,1.0,1.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,1.0,4.0,1.0,4.0,4.0,4.0,4.0,4.0,1.0,5.0,4.0,5.0,3.0,1.0
GBS-31529,NEGATIV,1.0,1988,1,1.0,2.0,3.0,2.0,1.0,0.0,1,0.0,1.0,2.0,3.0,3.0,2.0,1.0,1.0,3.0,4.0,3.0,4.0,2.0,4.0,4.0,1.0,4.0,1.0,4.0,1.0,5.0,3.0,5.0,2.0,5.0,4.0,5.0,4.0,2.0
GBS-31562,POSITIV,1.0,1994,1,1.0,2.0,3.0,8.0,1.0,0.0,1,0.0,0.0,4.0,4.0,4.0,2.0,1.0,1.0,3.0,4.0,4.0,4.0,4.0,2.0,4.0,3.0,4.0,3.0,4.0,2.0,3.0,2.0,5.0,1.0,4.0,4.0,5.0,2.0,2.0
GBS-31650,,0.0,1974,1,1.0,2.0,3.0,2.0,1.0,3.0,1,3.0,3.0,1.0,2.0,2.0,3.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,1.0,2.0,4.0,2.0,2.0,2.0,1.0,2.0,3.0,4.0,2.0,4.0,1.0,3.0,4.0,3.0
GBS-31652,POSITIV,0.0,1965,1,1.0,1.0,2.0,1.0,1.0,0.0,2,3.0,4.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0,3.0,2.0,3.0,3.0,3.0,4.0,2.0,3.0,2.0,4.0,2.0,4.0,3.0,4.0,2.0,4.0,2.0,4.0,3.0,1.0
GBS-31747,,1.0,1977,1,1.0,2.0,2.0,4.0,1.0,0.0,3,1.0,1.0,4.0,3.0,3.0,1.0,1.0,1.0,3.0,3.0,3.0,4.0,3.0,4.0,4.0,2.0,5.0,1.0,5.0,3.0,4.0,4.0,5.0,1.0,5.0,4.0,5.0,3.0,1.0
GBS-31809,POSITIV,0.0,1986,1,1.0,2.0,3.0,2.0,1.0,0.0,2,2.0,4.0,3.0,3.0,3.0,2.0,1.0,1.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,3.0,2.0,1.0,4.0,3.0,5.0,3.0,5.0,2.0,2.0
GBS-31810,,1.0,1952,0,1.0,2.0,2.0,2.0,2.0,0.0,1,2.0,4.0,3.0,3.0,4.0,2.0,1.0,1.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,1.0,3.0,1.0,4.0,2.0,4.0,2.0,3.0,4.0,5.0,3.0,1.0
GBS-31883,NEGATIV,0.0,1957,1,1.0,1.0,3.0,4.0,1.0,2.0,3,0.0,2.0,2.0,2.0,3.0,2.0,1.0,1.0,5.0,2.0,3.0,4.0,2.0,4.0,4.0,1.0,4.0,2.0,2.0,4.0,4.0,2.0,4.0,1.0,4.0,4.0,5.0,3.0,1.0
GBS-32046,NEGATIV,1.0,1994,1,1.0,2.0,3.0,8.0,1.0,0.0,1,0.0,0.0,3.0,4.0,3.0,2.0,1.0,1.0,2.0,4.0,3.0,4.0,4.0,4.0,4.0,5.0,1.0,4.0,2.0,2.0,2.0,3.0,5.0,3.0,4.0,3.0,5.0,2.0,2.0
GBS-32072,,1.0,1993,1,1.0,2.0,3.0,8.0,2.0,0.0,1,0.0,0.0,4.0,3.0,3.0,2.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,2.0,2.0,4.0,2.0,5.0,2.0,2.0,5.0,4.0,4.0,3.0,4.0,2.0,4.0
GBS-32165,NEGATIV,0.0,1979,1,1.0,2.0,3.0,1.0,1.0,0.0,1,1.0,3.0,3.0,3.0,3.0,2.0,1.0,1.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0,2.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0
GBS-32242,POSITIV,1.0,1989,1,1.0,2.0,3.0,5.0,1.0,0.0,1,3.0,3.0,3.0,2.0,3.0,2.0,1.0,1.0,3.0,3.0,3.0,3.0,2.0,3.0,4.0,3.0,4.0,1.0,4.0,2.0,3.0,3.0,4.0,2.0,3.0,2.0,4.0,2.0,2.0
GBS-32249,,0.0,1983,1,1.0,1.0,3.0,5.0,1.0,0.0,1,3.0,4.0,4.0,3.0,3.0,2.0,1.0,1.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,2.0,4.0,2.0,4.0,2.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,3.0,2.0
GBS-32258,POSITIV,1.0,1960,1,1.0,2.0,3.0,2.0,1.0,3.0,1,4.0,4.0,4.0,3.0,3.0,2.0,1.0,1.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,2.0,4.0,3.0,4.0,2.0,4.0,4.0,5.0,2.0,1.0
GBS-32259,NEGATIV,1.0,1962,1,1.0,1.0,3.0,2.0,1.0,0.0,1,3.0,4.0,3.0,3.0,3.0,2.0,1.0,1.0,5.0,3.0,3.0,4.0,4.0,3.0,4.0,3.0,4.0,3.0,2.0,1.0,2.0,2.0,3.0,2.0,4.0,4.0,5.0,2.0,1.0
GBS-32372,,1.0,1989,1,1.0,2.0,3.0,5.0,1.0,0.0,2,1.0,3.0,3.0,3.0,3.0,2.0,1.0,1.0,3.0,2.0,3.0,2.0,3.0,3.0,4.0,5.0,2.0,3.0,2.0,4.0,2.0,4.0,4.0,4.0,2.0,2.0,3.0,2.0,2.0
GBS-32422,POSITIV,1.0,1990,1,1.0,2.0,3.0,2.0,2.0,0.0,1,0.0,0.0,2.0,3.0,3.0,3.0,1.0,1.0,3.0,2.0,3.0,4.0,4.0,3.0,3.0,1.0,5.0,2.0,2.0,4.0,4.0,4.0,5.0,4.0,4.0,3.0,4.0,2.0,3.0
GBS-32482,,1.0,1963,1,1.0,1.0,2.0,1.0,1.0,0.0,1,1.0,4.0,4.0,2.0,2.0,3.0,1.0,1.0,3.0,3.0,2.0,4.0,4.0,4.0,4.0,2.0,5.0,1.0,2.0,4.0,4.0,1.0,4.0,1.0,4.0,3.0,5.0,4.0,2.0
GBS-32520,,1.0,1992,1,1.0,2.0,3.0,2.0,2.0,0.0,2,1.0,3.0,3.0,3.0,4.0,2.0,1.0,1.0,3.0,4.0,4.0,3.0,3.0,4.0,4.0,3.0,5.0,2.0,2.0,2.0,5.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,1.0
GBS-32537,NEGATIV,1.0,1994,1,1.0,2.0,3.0,8.0,1.0,5.0,1,1.0,1.0,3.0,3.0,3.0,2.0,1.0,1.0,2.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0,5.0,3.0,4.0,2.0,1.0,5.0,5.0,3.0,3.0,3.0,1.0,3.0
GBS-32579,NEGATIV,1.0,1988,1,1.0,2.0,3.0,5.0,1.0,0.0,1,2.0,3.0,4.0,3.0,3.0,2.0,1.0,1.0,2.0,4.0,3.0,4.0,4.0,4.0,4.0,2.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,2.0,4.0,4.0,4.0,3.0,3.0
GBS-32719,,1.0,1974,1,1.0,2.0,3.0,2.0,1.0,2.0,1,1.0,1.0,2.0,2.0,4.0,2.0,1.0,1.0,3.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,3.0,1.0,4.0,3.0,4.0,2.0,5.0,3.0,4.0,2.0,3.0
GBS-32725,POSITIV,0.0,1959,1,1.0,1.0,3.0,2.0,1.0,0.0,4,2.0,4.0,4.0,3.0,3.0,2.0,1.0,1.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,5.0,1.0,4.0,3.0,2.0,2.0,5.0,2.0,4.0,4.0,5.0,2.0,2.0
GBS-32766,NEGATIV,1.0,1974,1,1.0,2.0,2.0,1.0,1.0,0.0,1,2.0,2.0,4.0,4.0,3.0,1.0,1.0,1.0,2.0,4.0,3.0,4.0,4.0,4.0,4.0,1.0,4.0,1.0,5.0,5.0,5.0,4.0,5.0,4.0,1.0,4.0,5.0,3.0,1.0
GBS-32786,,0.0,1971,1,1.0,1.0,3.0,2.0,1.0,0.0,1,3.0,4.0,4.0,3.0,3.0,2.0,1.0,1.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,2.0,3.0,2.0,4.0,2.0,4.0,4.0,4.0,3.0,2.0
GBS-32834,,1.0,1960,1,1.0,1.0,1.0,1.0,1.0,0.0,2,2.0,3.0,3.0,3.0,3.0,2.0,1.0,1.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,2.0,5.0,2.0,4.0,3.0,4.0,3.0,5.0,2.0,5.0,4.0,5.0,3.0,2.0
GBS-32873,,0.0,1993,1,0.0,2.0,3.0,8.0,2.0,0.0,1,0.0,0.0,4.0,3.0,3.0,2.0,1.0,1.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,2.0,3.0,2.0,4.0,4.0,5.0,2.0,4.0,1.0,5.0,4.0,5.0,1.0,2.0
GBS-32910,,0.0,1995,1,1.0,2.0,3.0,8.0,1.0,0.0,4,0.0,3.0,1.0,1.0,2.0,3.0,1.0,1.0,3.0,3.0,2.0,1.0,1.0,1.0,4.0,2.0,2.0,5.0,1.0,5.0,3.0,2.0,3.0,5.0,5.0,3.0,2.0,1.0,5.0
GBS-32911,POSITIV,1.0,1996,1,1.0,2.0,3.0,8.0,1.0,5.0,2,2.0,0.0,4.0,3.0,3.0,2.0,1.0,1.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,4.0,2.0,2.0,1.0,2.0,2.0,4.0,4.0,4.0,3.0,5.0,3.0,3.0
GBS-33080,NEGATIV,0.0,1990,1,1.0,2.0,2.0,1.0,1.0,0.0,3,1.0,3.0,3.0,2.0,3.0,2.0,1.0,1.0,1.0,2.0,3.0,3.0,4.0,3.0,4.0,2.0,4.0,4.0,2.0,2.0,4.0,3.0,4.0,2.0,5.0,3.0,4.0,3.0,4.0
GBS-33177,NEGATIV,1.0,1994,1,1.0,2.0,3.0,8.0,2.0,0.0,1,0.0,0.0,4.0,4.0,4.0,2.0,1.0,1.0,4.0,3.0,4.0,3.0,3.0,3.0,4.0,2.0,4.0,2.0,3.0,2.0,4.0,3.0,4.0,2.0,4.0,3.0,4.0,4.0,1.0
GBS-33296,,0.0,1972,1,1.0,2.0,3.0,2.0,1.0,4.0,3,2.0,3.0,3.0,2.0,2.0,3.0,1.0,1.0,3.0,2.0,2.0,2.0,3.0,2.0,3.0,4.0,2.0,1.0,3.0,2.0,3.0,4.0,4.0,2.0,4.0,3.0,4.0,2.0,2.0
GBS-33564,NEGATIV,1.0,1991,1,1.0,2.0,3.0,5.0,1.0,3.0,1,1.0,2.0,2.0,3.0,3.0,2.0,1.0,1.0,5.0,3.0,3.0,4.0,4.0,4.0,4.0,2.0,4.0,1.0,2.0,2.0,4.0,5.0,5.0,2.0,5.0,2.0,5.0,4.0,1.0
GBS-33671,POSITIV,0.0,1958,1,1.0,1.0,3.0,5.0,1.0,2.0,1,1.0,2.0,4.0,2.0,3.0,2.0,1.0,1.0,3.0,3.0,3.0,3.0,4.0,2.0,4.0,5.0,3.0,2.0,4.0,2.0,1.0,4.0,5.0,2.0,5.0,4.0,4.0,4.0,1.0
GBS-33740,,1.0,1996,1,1.0,2.0,3.0,8.0,1.0,0.0,1,0.0,0.0,3.0,4.0,3.0,2.0,1.0,1.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,2.0,3.0,4.0,5.0,1.0,4.0,3.0,5.0,2.0,4.0,4.0,3.0,2.0,3.0
GBS-33811,,1.0,1991,1,1.0,2.0,2.0,1.0,1.0,0.0,1,2.0,2.0,4.0,3.0,3.0,2.0,1.0,1.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,2.0,5.0,3.0,3.0,4.0,5.0,2.0,5.0,1.0,3.0,2.0,4.0,1.0,2.0
GBS-33916,,1.0,1996,1,1.0,2.0,3.0,8.0,1.0,5.0,1,0.0,0.0,4.0,3.0,3.0,2.0,1.0,1.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,2.0,5.0,2.0,4.0,1.0,5.0,1.0,5.0,2.0,5.0,3.0,5.0,1.0,2.0
GBS-33930,POSITIV,1.0,1980,1,0.0,1.0,2.0,1.0,1.0,0.0,2,1.0,3.0,4.0,2.0,2.0,2.0,0.0,0.0,3.0,3.0,2.0,3.0,4.0,3.0,4.0,4.0,4.0,2.0,4.0,1.0,4.0,4.0,5.0,2.0,4.0,2.0,5.0,3.0,2.0
GBS-33943,,1.0,1961,1,1.0,1.0,3.0,2.0,1.0,0.0,1,2.0,4.0,3.0,2.0,2.0,3.0,1.0,1.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,1.0,3.0,3.0,4.0,4.0,5.0,2.0,5.0,3.0,2.0,4.0,2.0
GBS-34007,,0.0,1995,1,1.0,2.0,3.0,8.0,2.0,0.0,5,0.0,3.0,3.0,3.0,3.0,2.0,1.0,1.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,2.0,3.0,3.0,4.0,4.0,4.0,3.0,4.0,3.0,2.0
GBS-34108,,1.0,1994,1,1.0,2.0,3.0,2.0,1.0,0.0,1,0.0,0.0,4.0,3.0,3.0,2.0,0.0,1.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,1.0,4.0,2.0,4.0,4.0,5.0,2.0,5.0,2.0,5.0,3.0,4.0,3.0,1.0
GBS-34174,NEGATIV,0.0,1977,1,1.0,2.0,3.0,2.0,1.0,2.0,1,4.0,4.0,3.0,3.0,3.0,2.0,1.0,1.0,5.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0,4.0,3.0,3.0,2.0,4.0,4.0,2.0,2.0,3.0,4.0,3.0,1.0
GBS-34187,POSITIV,0.0,1992,1,1.0,2.0,3.0,8.0,2.0,0.0,1,1.0,3.0,3.0,3.0,3.0,2.0,1.0,1.0,3.0,4.0,3.0,3.0,3.0,4.0,4.0,2.0,1.0,2.0,5.0,1.0,5.0,5.0,5.0,2.0,4.0,3.0,4.0,2.0,4.0
GBS-34219,POSITIV,0.0,1965,1,1.0,2.0,2.0,1.0,1.0,0.0,1,2.0,2.0,3.0,3.0,3.0,2.0,1.0,1.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,1.0,3.0,4.0,3.0,2.0,4.0,2.0,4.0,4.0,5.0,4.0,1.0
GBS-34264,POSITIV,1.0,1969,1,1.0,1.0,2.0,9.0,1.0,8.0,1,2.0,3.0,3.0,3.0,3.0,2.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,2.0,3.0,1.0,4.0,2.0,4.0,3.0,4.0,3.0,4.0,3.0,3.0,2.0,2.0
GBS-34425,,1.0,1976,0,0.0,1.0,3.0,2.0,1.0,0.0,4,3.0,4.0,4.0,2.0,2.0,3.0,1.0,1.0,3.0,2.0,2.0,3.0,4.0,3.0,4.0,2.0,4.0,2.0,1.0,3.0,4.0,3.0,4.0,3.0,2.0,3.0,4.0,3.0,2.0
GBS-34509,POSITIV,1.0,1985,1,1.0,2.0,3.0,5.0,1.0,3.0,1,2.0,4.0,4.0,3.0,3.0,2.0,1.0,1.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,5.0,2.0,3.0,2.0,4.0,2.0,4.0,5.0,4.0,2.0,3.0,4.0,4.0,2.0
GBS-34514,,1.0,1983,1,1.0,1.0,3.0,5.0,1.0,0.0,1,2.0,3.0,4.0,3.0,4.0,1.0,1.0,1.0,3.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,2.0,1.0,4.0,2.0,2.0,3.0,5.0,2.0,5.0,3.0,5.0,4.0,2.0
GBS-34516,,1.0,1996,1,1.0,2.0,3.0,8.0,1.0,0.0,1,0.0,0.0,3.0,4.0,2.0,2.0,1.0,1.0,3.0,2.0,2.0,4.0,4.0,3.0,4.0,4.0,2.0,1.0,2.0,1.0,3.0,1.0,5.0,4.0,5.0,4.0,2.0,3.0,2.0
GBS-34518,NEGATIV,1.0,1987,1,1.0,2.0,3.0,1.0,3.0,0.0,1,1.0,1.0,2.0,2.0,3.0,2.0,1.0,1.0,3.0,3.0,3.0,1.0,3.0,2.0,3.0,4.0,3.0,3.0,2.0,1.0,3.0,3.0,4.0,4.0,4.0,1.0,3.0,2.0,4.0
GBS-34633,,0.0,1989,0,1.0,2.0,3.0,5.0,2.0,0.0,2,0.0,1.0,4.0,3.0,3.0,2.0,0.0,1.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,2.0,3.0,4.0,4.0,3.0,4.0,3.0,4.0,2.0,5.0,4.0,5.0,2.0,2.0
GBS-34636,POSITIV,1.0,1989,1,1.0,2.0,3.0,5.0,2.0,0.0,1,0.0,1.0,2.0,3.0,2.0,2.0,1.0,1.0,3.0,3.0,2.0,4.0,2.0,4.0,4.0,2.0,4.0,4.0,4.0,1.0,3.0,2.0,4.0,4.0,5.0,3.0,5.0,2.0,1.0
GBS-34669,,1.0,1991,1,1.0,1.0,3.0,5.0,2.0,0.0,2,0.0,0.0,4.0,3.0,3.0,2.0,1.0,1.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,1.0,4.0,3.0,3.0,5.0,5.0,2.0,5.0,2.0,3.0,3.0,3.0,4.0,1.0
GBS-34701,,0.0,1977,1,1.0,2.0,3.0,2.0,1.0,3.0,3,3.0,4.0,3.0,2.0,2.0,2.0,1.0,1.0,3.0,3.0,2.0,2.0,4.0,3.0,4.0,3.0,4.0,2.0,3.0,1.0,4.0,3.0,5.0,3.0,2.0,2.0,4.0,2.0,1.0
GBS-34753,POSITIV,1.0,1996,1,1.0,2.0,2.0,1.0,1.0,0.0,2,1.0,3.0,4.0,4.0,3.0,2.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,2.0,2.0,5.0,3.0,5.0,3.0,4.0,3.0,1.0
GBS-34759,POSITIV,1.0,1987,1,1.0,2.0,3.0,2.0,1.0,0.0,1,2.0,2.0,4.0,3.0,3.0,2.0,1.0,1.0,3.0,3.0,3.0,4.0,4.0,3.0,4.0,2.0,2.0,1.0,4.0,2.0,4.0,2.0,5.0,2.0,2.0,4.0,3.0,2.0,2.0
GBS-34866,NEGATIV,0.0,1975,1,1.0,2.0,3.0,5.0,1.0,0.0,3,2.0,3.0,3.0,3.0,3.0,2.0,1.0,1.0,2.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,4.0,2.0,2.0,2.0,2.0,4.0,3.0,5.0,3.0,3.0,4.0,3.0
GBS-34889,,1.0,1978,1,1.0,1.0,3.0,1.0,1.0,0.0,1,1.0,4.0,3.0,3.0,3.0,2.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,2.0,4.0,1.0,3.0,1.0,4.0,3.0,5.0,2.0,5.0,3.0,3.0,1.0,4.0
GBS-34902,,1.0,1989,1,1.0,2.0,3.0,1.0,1.0,0.0,1,0.0,0.0,2.0,4.0,3.0,2.0,1.0,1.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,5.0,4.0,3.0,3.0,4.0,2.0,2.0
GBS-34971,POSITIV,0.0,1967,1,1.0,2.0,3.0,5.0,1.0,0.0,1,4.0,4.0,4.0,3.0,3.0,2.0,1.0,1.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,2.0,4.0,2.0,2.0,4.0,4.0,4.0,2.0
GBS-35109,,0.0,1971,1,1.0,1.0,1.0,1.0,1.0,0.0,3,1.0,2.0,3.0,2.0,3.0,3.0,1.0,1.0,3.0,2.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,4.0,4.0,2.0,4.0,3.0,3.0,2.0,1.0
GBS-35137,,1.0,1964,1,1.0,1.0,2.0,1.0,1.0,0.0,2,2.0,3.0,3.0,3.0,3.0,2.0,1.0,1.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,2.0,5.0,4.0,2.0,4.0,5.0,4.0,2.0
GBS-35139,POSITIV,1.0,1957,1,1.0,1.0,1.0,1.0,1.0,0.0,1,2.0,3.0,3.0,2.0,2.0,3.0,1.0,1.0,3.0,3.0,2.0,4.0,3.0,4.0,4.0,5.0,5.0,1.0,4.0,1.0,3.0,1.0,5.0,4.0,5.0,4.0,5.0,3.0,5.0
GBS-35228,,0.0,1967,1,1.0,1.0,3.0,5.0,1.0,3.0,4,4.0,4.0,4.0,3.0,3.0,2.0,1.0,1.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,2.0,2.0,3.0,4.0,1.0,4.0,4.0,4.0,2.0,4.0,3.0,4.0,2.0,2.0
GBS-35230,POSITIV,1.0,1957,1,1.0,1.0,1.0,3.0,1.0,1.0,1,0.0,3.0,4.0,3.0,3.0,2.0,1.0,1.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,4.0,1.0,4.0,3.0,4.0,2.0,5.0,4.0,4.0,2.0,2.0
GBS-35255,,0.0,1966,1,1.0,1.0,3.0,5.0,1.0,0.0,4,4.0,4.0,3.0,3.0,3.0,2.0,1.0,1.0,3.0,3.0,3.0,4.0,3.0,4.0,4.0,3.0,3.0,3.0,4.0,2.0,3.0,2.0,3.0,1.0,4.0,3.0,4.0,2.0,2.0
GBS-35393,POSITIV,0.0,1963,1,1.0,2.0,3.0,5.0,1.0,0.0,1,2.0,3.0,3.0,3.0,3.0,2.0,1.0,1.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,5.0,4.0,3.0,3.0,2.0,2.0
GBS-35531,,0.0,1960,0,1.0,1.0,3.0,2.0,1.0,2.0,3,4.0,4.0,3.0,3.0,3.0,2.0,0.0,1.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,2.0,4.0,3.0,2.0,3.0,2.0,2.0,4.0,4.0,3.0,4.0,4.0,2.0,2.0
GBS-35794,,0.0,1985,1,1.0,2.0,3.0,5.0,1.0,0.0,2,2.0,2.0,3.0,3.0,3.0,3.0,1.0,1.0,3.0,2.0,3.0,3.0,4.0,4.0,4.0,2.0,4.0,2.0,4.0,1.0,4.0,2.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0
